resume_id,resume_text,target_role,years_experience,seniority
3390,"Experienced in JavaScript, CSS, React. Worked on Created web app. 0 years of experience.",Web Developer,0,Junior
3391,"Experienced in JavaScript, HTML, Node.js. Worked on Full-stack project. 0 years of experience.",Web Developer,0,Junior
3392,"Experienced in JavaScript, Node.js, React. Worked on Full-stack project. 1 years of experience.",Web Developer,1,Junior
3393,"Experienced in Node.js, React, HTML. Worked on Full-stack project. 4 years of experience.",Web Developer,4,Senior
3394,"Experienced in CSS, HTML, Node.js. Worked on Full-stack project. 5 years of experience.",Web Developer,5,Senior
3395,"Experienced in Node.js, HTML, React. Worked on Full-stack project. 2 years of experience.",Web Developer,2,Mid
3396,"Experienced in HTML, JavaScript, Node.js. Worked on Created web app. 3 years of experience.",Web Developer,3,Mid
3397,"Experienced in React, Node.js, CSS. Worked on Designed UI. 3 years of experience.",Web Developer,3,Mid
3398,"Experienced in Node.js, CSS, JavaScript. Worked on Designed UI. 5 years of experience.",Web Developer,5,Senior
3399,"Experienced in HTML, CSS, React. Worked on Created web app. 0 years of experience.",Web Developer,0,Junior
3400,"Experienced in CSS, HTML, React. Worked on Full-stack project. 2 years of experience.",Web Developer,2,Mid
3401,"Experienced in JavaScript, CSS, HTML. Worked on Designed UI. 3 years of experience.",Web Developer,3,Mid
3402,"Experienced in JavaScript, React, HTML. Worked on Designed UI. 1 years of experience.",Web Developer,1,Junior
3403,"Experienced in JavaScript, CSS, HTML. Worked on Created web app. 3 years of experience.",Web Developer,3,Mid
3404,"Experienced in CSS, HTML, Node.js. Worked on Designed UI. 1 years of experience.",Web Developer,1,Junior
3405,"Experienced in CSS, JavaScript, Node.js. Worked on Created web app. 4 years of experience.",Web Developer,4,Senior
3406,"Experienced in HTML, Node.js, CSS. Worked on Created web app. 4 years of experience.",Web Developer,4,Senior
3407,"Experienced in React, CSS, JavaScript. Worked on Created web app. 4 years of experience.",Web Developer,4,Senior
3408,"Experienced in React, CSS, JavaScript. Worked on Created web app. 5 years of experience.",Web Developer,5,Senior
3409,"Experienced in HTML, CSS, JavaScript. Worked on Created web app. 2 years of experience.",Web Developer,2,Mid
3410,"Experienced in Node.js, JavaScript, React. Worked on Full-stack project. 1 years of experience.",Web Developer,1,Junior
3411,"Experienced in React, Node.js, HTML. Worked on Created web app. 3 years of experience.",Web Developer,3,Mid
3412,"Experienced in Node.js, JavaScript, CSS. Worked on Designed UI. 4 years of experience.",Web Developer,4,Senior
3413,"Experienced in HTML, React, CSS. Worked on Designed UI. 0 years of experience.",Web Developer,0,Junior
3414,"Experienced in JavaScript, CSS, Node.js. Worked on Created web app. 3 years of experience.",Web Developer,3,Mid
3415,"Experienced in CSS, React, JavaScript. Worked on Created web app. 4 years of experience.",Web Developer,4,Senior
3416,"Experienced in Node.js, HTML, React. Worked on Created web app. 5 years of experience.",Web Developer,5,Senior
3417,"Experienced in React, JavaScript, HTML. Worked on Created web app. 1 years of experience.",Web Developer,1,Junior
3418,"Experienced in React, JavaScript, HTML. Worked on Designed UI. 3 years of experience.",Web Developer,3,Mid
3419,"Experienced in Node.js, JavaScript, HTML. Worked on Full-stack project. 0 years of experience.",Web Developer,0,Junior
3420,"Experienced in React, JavaScript, HTML. Worked on Full-stack project. 4 years of experience.",Web Developer,4,Senior
3421,"Experienced in React, HTML, CSS. Worked on Created web app. 0 years of experience.",Web Developer,0,Junior
3422,"Experienced in React, JavaScript, Node.js. Worked on Designed UI. 5 years of experience.",Web Developer,5,Senior
3423,"Experienced in React, JavaScript, Node.js. Worked on Designed UI. 5 years of experience.",Web Developer,5,Senior
3424,"Experienced in React, HTML, CSS. Worked on Created web app. 3 years of experience.",Web Developer,3,Mid
3425,"Experienced in HTML, Node.js, JavaScript. Worked on Full-stack project. 2 years of experience.",Web Developer,2,Mid
3426,"Experienced in HTML, React, Node.js. Worked on Full-stack project. 1 years of experience.",Web Developer,1,Junior
3427,"Experienced in Node.js, JavaScript, React. Worked on Created web app. 2 years of experience.",Web Developer,2,Mid
3428,"Experienced in JavaScript, HTML, Node.js. Worked on Designed UI. 0 years of experience.",Web Developer,0,Junior
3429,"Experienced in React, JavaScript, HTML. Worked on Created web app. 0 years of experience.",Web Developer,0,Junior
3430,"Experienced in Node.js, React, CSS. Worked on Created web app. 0 years of experience.",Web Developer,0,Junior
3431,"Experienced in React, CSS, HTML. Worked on Full-stack project. 5 years of experience.",Web Developer,5,Senior
3432,"Experienced in Node.js, CSS, JavaScript. Worked on Full-stack project. 0 years of experience.",Web Developer,0,Junior
3433,"Experienced in CSS, React, JavaScript. Worked on Full-stack project. 2 years of experience.",Web Developer,2,Mid
3434,"Experienced in HTML, JavaScript, React. Worked on Designed UI. 2 years of experience.",Web Developer,2,Mid
3435,"Experienced in JavaScript, React, Node.js. Worked on Designed UI. 1 years of experience.",Web Developer,1,Junior
3436,"Experienced in JavaScript, Node.js, React. Worked on Full-stack project. 4 years of experience.",Web Developer,4,Senior
3437,"Experienced in CSS, HTML, React. Worked on Full-stack project. 4 years of experience.",Web Developer,4,Senior
3438,"Experienced in React, Node.js, JavaScript. Worked on Created web app. 3 years of experience.",Web Developer,3,Mid
3439,"Experienced in Node.js, React, HTML. Worked on Designed UI. 5 years of experience.",Web Developer,5,Senior
3440,"Experienced in React, CSS, Node.js. Worked on Designed UI. 0 years of experience.",Web Developer,0,Junior
3441,"Experienced in React, HTML, CSS. Worked on Created web app. 5 years of experience.",Web Developer,5,Senior
3442,"Experienced in CSS, React, JavaScript. Worked on Created web app. 2 years of experience.",Web Developer,2,Mid
3443,"Experienced in CSS, JavaScript, HTML. Worked on Created web app. 4 years of experience.",Web Developer,4,Senior
3444,"Experienced in Node.js, CSS, React. Worked on Designed UI. 0 years of experience.",Web Developer,0,Junior
3445,"Experienced in Node.js, React, JavaScript. Worked on Created web app. 1 years of experience.",Web Developer,1,Junior
3446,"Experienced in CSS, React, Node.js. Worked on Designed UI. 1 years of experience.",Web Developer,1,Junior
3447,"Experienced in CSS, Node.js, React. Worked on Full-stack project. 4 years of experience.",Web Developer,4,Senior
3448,"Experienced in JavaScript, CSS, HTML. Worked on Designed UI. 2 years of experience.",Web Developer,2,Mid
3449,"Experienced in React, CSS, Node.js. Worked on Full-stack project. 3 years of experience.",Web Developer,3,Mid
3450,"Experienced in CSS, HTML, JavaScript. Worked on Created web app. 4 years of experience.",Web Developer,4,Senior
3451,"Experienced in Node.js, CSS, JavaScript. Worked on Created web app. 1 years of experience.",Web Developer,1,Junior
3452,"Experienced in React, CSS, HTML. Worked on Created web app. 3 years of experience.",Web Developer,3,Mid
3453,"Experienced in React, HTML, Node.js. Worked on Designed UI. 4 years of experience.",Web Developer,4,Senior
3454,"Experienced in CSS, JavaScript, Node.js. Worked on Designed UI. 5 years of experience.",Web Developer,5,Senior
3455,"Experienced in React, JavaScript, CSS. Worked on Created web app. 4 years of experience.",Web Developer,4,Senior
3456,"Experienced in CSS, JavaScript, HTML. Worked on Designed UI. 0 years of experience.",Web Developer,0,Junior
3457,"Experienced in JavaScript, Node.js, HTML. Worked on Full-stack project. 4 years of experience.",Web Developer,4,Senior
3458,"Experienced in React, CSS, Node.js. Worked on Created web app. 2 years of experience.",Web Developer,2,Mid
3459,"Experienced in Node.js, React, JavaScript. Worked on Designed UI. 4 years of experience.",Web Developer,4,Senior
3460,"Experienced in React, CSS, JavaScript. Worked on Designed UI. 0 years of experience.",Web Developer,0,Junior
3461,"Experienced in JavaScript, React, HTML. Worked on Created web app. 3 years of experience.",Web Developer,3,Mid
3462,"Experienced in JavaScript, React, Node.js. Worked on Designed UI. 4 years of experience.",Web Developer,4,Senior
3463,"Experienced in HTML, Node.js, React. Worked on Full-stack project. 4 years of experience.",Web Developer,4,Senior
3464,"Experienced in Node.js, JavaScript, CSS. Worked on Created web app. 3 years of experience.",Web Developer,3,Mid
3465,"Experienced in React, JavaScript, CSS. Worked on Created web app. 3 years of experience.",Web Developer,3,Mid
3466,"Experienced in Node.js, HTML, React. Worked on Full-stack project. 0 years of experience.",Web Developer,0,Junior
3467,"Experienced in JavaScript, CSS, Node.js. Worked on Created web app. 2 years of experience.",Web Developer,2,Mid
3468,"Experienced in JavaScript, Node.js, HTML. Worked on Designed UI. 4 years of experience.",Web Developer,4,Senior
3469,"Experienced in CSS, JavaScript, HTML. Worked on Designed UI. 2 years of experience.",Web Developer,2,Mid
3470,"Experienced in React, CSS, Node.js. Worked on Full-stack project. 5 years of experience.",Web Developer,5,Senior
3471,"Experienced in JavaScript, Node.js, HTML. Worked on Created web app. 1 years of experience.",Web Developer,1,Junior
3472,"Experienced in HTML, CSS, React. Worked on Created web app. 3 years of experience.",Web Developer,3,Mid
3473,"Experienced in JavaScript, CSS, Node.js. Worked on Created web app. 4 years of experience.",Web Developer,4,Senior
3474,"Experienced in HTML, Node.js, JavaScript. Worked on Designed UI. 5 years of experience.",Web Developer,5,Senior
3475,"Experienced in HTML, Node.js, React. Worked on Designed UI. 3 years of experience.",Web Developer,3,Mid
3476,"Experienced in Node.js, JavaScript, React. Worked on Full-stack project. 2 years of experience.",Web Developer,2,Mid
3477,"Experienced in Node.js, React, HTML. Worked on Created web app. 4 years of experience.",Web Developer,4,Senior
3478,"Experienced in JavaScript, Node.js, HTML. Worked on Created web app. 2 years of experience.",Web Developer,2,Mid
3479,"Experienced in HTML, React, Node.js. Worked on Designed UI. 5 years of experience.",Web Developer,5,Senior
3480,"Experienced in HTML, CSS, Node.js. Worked on Created web app. 1 years of experience.",Web Developer,1,Junior
3481,"Experienced in HTML, Node.js, React. Worked on Full-stack project. 3 years of experience.",Web Developer,3,Mid
3482,"Experienced in HTML, CSS, Node.js. Worked on Designed UI. 2 years of experience.",Web Developer,2,Mid
3483,"Experienced in Node.js, JavaScript, HTML. Worked on Designed UI. 4 years of experience.",Web Developer,4,Senior
3484,"Experienced in React, JavaScript, HTML. Worked on Created web app. 3 years of experience.",Web Developer,3,Mid
3485,"Experienced in JavaScript, React, HTML. Worked on Created web app. 0 years of experience.",Web Developer,0,Junior
3486,"Experienced in Node.js, HTML, CSS. Worked on Designed UI. 3 years of experience.",Web Developer,3,Mid
3487,"Experienced in Node.js, CSS, React. Worked on Created web app. 0 years of experience.",Web Developer,0,Junior
3488,"Experienced in HTML, CSS, React. Worked on Created web app. 2 years of experience.",Web Developer,2,Mid
3489,"Experienced in HTML, JavaScript, CSS. Worked on Designed UI. 5 years of experience.",Web Developer,5,Senior
3490,"Experienced in Node.js, CSS, JavaScript. Worked on Full-stack project. 5 years of experience.",Web Developer,5,Senior
3491,"Experienced in React, CSS, Node.js. Worked on Designed UI. 4 years of experience.",Web Developer,4,Senior
3492,"Experienced in React, JavaScript, HTML. Worked on Full-stack project. 5 years of experience.",Web Developer,5,Senior
3493,"Experienced in CSS, Node.js, React. Worked on Full-stack project. 3 years of experience.",Web Developer,3,Mid
3494,"Experienced in React, Node.js, HTML. Worked on Designed UI. 2 years of experience.",Web Developer,2,Mid
3495,"Experienced in CSS, JavaScript, HTML. Worked on Full-stack project. 2 years of experience.",Web Developer,2,Mid
3496,"Experienced in React, CSS, JavaScript. Worked on Created web app. 0 years of experience.",Web Developer,0,Junior
3497,"Experienced in CSS, Node.js, HTML. Worked on Created web app. 0 years of experience.",Web Developer,0,Junior
3498,"Experienced in HTML, Node.js, JavaScript. Worked on Designed UI. 3 years of experience.",Web Developer,3,Mid
3499,"Experienced in Node.js, JavaScript, CSS. Worked on Full-stack project. 1 years of experience.",Web Developer,1,Junior
3500,"Experienced in HTML, CSS, React. Worked on Created web app. 4 years of experience.",Web Developer,4,Senior
3501,"Experienced in HTML, React, JavaScript. Worked on Designed UI. 5 years of experience.",Web Developer,5,Senior
3502,"Experienced in JavaScript, HTML, CSS. Worked on Designed UI. 2 years of experience.",Web Developer,2,Mid
3503,"Experienced in Node.js, JavaScript, CSS. Worked on Designed UI. 3 years of experience.",Web Developer,3,Mid
3504,"Experienced in HTML, JavaScript, CSS. Worked on Created web app. 0 years of experience.",Web Developer,0,Junior
3505,"Experienced in React, HTML, CSS. Worked on Created web app. 4 years of experience.",Web Developer,4,Senior
3506,"Experienced in React, HTML, JavaScript. Worked on Full-stack project. 4 years of experience.",Web Developer,4,Senior
3507,"Experienced in CSS, Node.js, HTML. Worked on Full-stack project. 2 years of experience.",Web Developer,2,Mid
3508,"Experienced in React, HTML, Node.js. Worked on Designed UI. 5 years of experience.",Web Developer,5,Senior
3509,"Experienced in HTML, Node.js, JavaScript. Worked on Designed UI. 1 years of experience.",Web Developer,1,Junior
3510,"Experienced in HTML, React, CSS. Worked on Created web app. 2 years of experience.",Web Developer,2,Mid
3511,"Experienced in HTML, React, Node.js. Worked on Designed UI. 5 years of experience.",Web Developer,5,Senior
3512,"Experienced in JavaScript, Node.js, HTML. Worked on Designed UI. 5 years of experience.",Web Developer,5,Senior
3513,"Experienced in React, HTML, JavaScript. Worked on Full-stack project. 3 years of experience.",Web Developer,3,Mid
3514,"Experienced in JavaScript, CSS, Node.js. Worked on Designed UI. 2 years of experience.",Web Developer,2,Mid
3515,"Experienced in JavaScript, CSS, Node.js. Worked on Created web app. 0 years of experience.",Web Developer,0,Junior
3516,"Experienced in React, JavaScript, HTML. Worked on Designed UI. 2 years of experience.",Web Developer,2,Mid
3517,"Experienced in HTML, React, JavaScript. Worked on Full-stack project. 1 years of experience.",Web Developer,1,Junior
3518,"Experienced in JavaScript, HTML, React. Worked on Designed UI. 4 years of experience.",Web Developer,4,Senior
3519,"Experienced in CSS, JavaScript, React. Worked on Created web app. 4 years of experience.",Web Developer,4,Senior
3520,"Experienced in Node.js, JavaScript, React. Worked on Designed UI. 1 years of experience.",Web Developer,1,Junior
3521,"Experienced in HTML, JavaScript, Node.js. Worked on Designed UI. 3 years of experience.",Web Developer,3,Mid
3522,"Experienced in JavaScript, HTML, Node.js. Worked on Full-stack project. 5 years of experience.",Web Developer,5,Senior
3523,"Experienced in JavaScript, Node.js, CSS. Worked on Created web app. 1 years of experience.",Web Developer,1,Junior
3524,"Experienced in CSS, HTML, JavaScript. Worked on Created web app. 2 years of experience.",Web Developer,2,Mid
3525,"Experienced in JavaScript, React, Node.js. Worked on Full-stack project. 3 years of experience.",Web Developer,3,Mid
3526,"Experienced in Node.js, HTML, React. Worked on Full-stack project. 5 years of experience.",Web Developer,5,Senior
3527,"Experienced in JavaScript, Node.js, HTML. Worked on Full-stack project. 0 years of experience.",Web Developer,0,Junior
3528,"Experienced in React, JavaScript, CSS. Worked on Full-stack project. 1 years of experience.",Web Developer,1,Junior
3529,"Experienced in HTML, Node.js, JavaScript. Worked on Designed UI. 4 years of experience.",Web Developer,4,Senior
3530,"Experienced in CSS, JavaScript, React. Worked on Created web app. 4 years of experience.",Web Developer,4,Senior
3531,"Experienced in HTML, Node.js, JavaScript. Worked on Full-stack project. 3 years of experience.",Web Developer,3,Mid
3532,"Experienced in JavaScript, HTML, CSS. Worked on Designed UI. 3 years of experience.",Web Developer,3,Mid
3533,"Experienced in Node.js, JavaScript, CSS. Worked on Designed UI. 5 years of experience.",Web Developer,5,Senior
3534,"Experienced in JavaScript, HTML, React. Worked on Designed UI. 1 years of experience.",Web Developer,1,Junior
3535,"Experienced in JavaScript, CSS, HTML. Worked on Designed UI. 0 years of experience.",Web Developer,0,Junior
3536,"Experienced in CSS, JavaScript, React. Worked on Designed UI. 0 years of experience.",Web Developer,0,Junior
3537,"Experienced in CSS, React, HTML. Worked on Created web app. 3 years of experience.",Web Developer,3,Mid
3538,"Experienced in HTML, JavaScript, Node.js. Worked on Full-stack project. 4 years of experience.",Web Developer,4,Senior
3539,"Experienced in HTML, React, Node.js. Worked on Full-stack project. 1 years of experience.",Web Developer,1,Junior
3540,"Experienced in HTML, CSS, React. Worked on Created web app. 4 years of experience.",Web Developer,4,Senior
3541,"Experienced in HTML, JavaScript, React. Worked on Full-stack project. 5 years of experience.",Web Developer,5,Senior
3542,"Experienced in React, CSS, JavaScript. Worked on Created web app. 4 years of experience.",Web Developer,4,Senior
3543,"Experienced in CSS, JavaScript, Node.js. Worked on Full-stack project. 4 years of experience.",Web Developer,4,Senior
3544,"Experienced in JavaScript, CSS, HTML. Worked on Designed UI. 4 years of experience.",Web Developer,4,Senior
3545,"Experienced in CSS, React, HTML. Worked on Designed UI. 1 years of experience.",Web Developer,1,Junior
3546,"Experienced in Node.js, CSS, React. Worked on Designed UI. 0 years of experience.",Web Developer,0,Junior
3547,"Experienced in CSS, HTML, Node.js. Worked on Full-stack project. 1 years of experience.",Web Developer,1,Junior
3548,"Experienced in React, CSS, Node.js. Worked on Created web app. 5 years of experience.",Web Developer,5,Senior
3549,"Experienced in JavaScript, React, CSS. Worked on Full-stack project. 1 years of experience.",Web Developer,1,Junior
3550,"Experienced in CSS, HTML, JavaScript. Worked on Designed UI. 5 years of experience.",Web Developer,5,Senior
3551,"Experienced in CSS, HTML, Node.js. Worked on Created web app. 1 years of experience.",Web Developer,1,Junior
3552,"Experienced in CSS, JavaScript, HTML. Worked on Created web app. 4 years of experience.",Web Developer,4,Senior
3553,"Experienced in HTML, JavaScript, CSS. Worked on Created web app. 3 years of experience.",Web Developer,3,Mid
3554,"Experienced in CSS, Node.js, HTML. Worked on Created web app. 4 years of experience.",Web Developer,4,Senior
3555,"Experienced in HTML, Node.js, React. Worked on Full-stack project. 5 years of experience.",Web Developer,5,Senior
3556,"Experienced in HTML, Node.js, JavaScript. Worked on Designed UI. 3 years of experience.",Web Developer,3,Mid
3557,"Experienced in JavaScript, HTML, CSS. Worked on Full-stack project. 4 years of experience.",Web Developer,4,Senior
3558,"Experienced in CSS, React, Node.js. Worked on Full-stack project. 1 years of experience.",Web Developer,1,Junior
3559,"Experienced in CSS, Node.js, HTML. Worked on Full-stack project. 2 years of experience.",Web Developer,2,Mid
3560,"Experienced in CSS, Node.js, JavaScript. Worked on Full-stack project. 5 years of experience.",Web Developer,5,Senior
3561,"Experienced in JavaScript, CSS, HTML. Worked on Full-stack project. 5 years of experience.",Web Developer,5,Senior
3562,"Experienced in HTML, Node.js, CSS. Worked on Full-stack project. 5 years of experience.",Web Developer,5,Senior
3563,"Experienced in HTML, React, CSS. Worked on Full-stack project. 3 years of experience.",Web Developer,3,Mid
3564,"Experienced in HTML, React, Node.js. Worked on Created web app. 2 years of experience.",Web Developer,2,Mid
3565,"Experienced in HTML, React, Node.js. Worked on Full-stack project. 3 years of experience.",Web Developer,3,Mid
3566,"Experienced in HTML, CSS, React. Worked on Full-stack project. 2 years of experience.",Web Developer,2,Mid
3567,"Experienced in React, Node.js, HTML. Worked on Created web app. 2 years of experience.",Web Developer,2,Mid
3568,"Experienced in JavaScript, React, CSS. Worked on Designed UI. 2 years of experience.",Web Developer,2,Mid
3569,"Experienced in React, CSS, JavaScript. Worked on Full-stack project. 0 years of experience.",Web Developer,0,Junior
3570,"Experienced in CSS, JavaScript, Node.js. Worked on Full-stack project. 0 years of experience.",Web Developer,0,Junior
3571,"Experienced in Node.js, HTML, JavaScript. Worked on Created web app. 2 years of experience.",Web Developer,2,Mid
3572,"Experienced in React, JavaScript, HTML. Worked on Designed UI. 5 years of experience.",Web Developer,5,Senior
3573,"Experienced in JavaScript, React, CSS. Worked on Full-stack project. 4 years of experience.",Web Developer,4,Senior
3574,"Experienced in React, CSS, Node.js. Worked on Full-stack project. 4 years of experience.",Web Developer,4,Senior
3575,"Experienced in JavaScript, Node.js, CSS. Worked on Designed UI. 4 years of experience.",Web Developer,4,Senior
3576,"Experienced in CSS, JavaScript, HTML. Worked on Created web app. 4 years of experience.",Web Developer,4,Senior
3577,"Experienced in React, CSS, HTML. Worked on Designed UI. 3 years of experience.",Web Developer,3,Mid
3578,"Experienced in React, JavaScript, CSS. Worked on Full-stack project. 2 years of experience.",Web Developer,2,Mid
3579,"Experienced in React, HTML, CSS. Worked on Full-stack project. 4 years of experience.",Web Developer,4,Senior
3580,"Experienced in React, Node.js, JavaScript. Worked on Designed UI. 0 years of experience.",Web Developer,0,Junior
3581,"Experienced in HTML, CSS, React. Worked on Full-stack project. 4 years of experience.",Web Developer,4,Senior
3582,"Experienced in CSS, React, JavaScript. Worked on Full-stack project. 4 years of experience.",Web Developer,4,Senior
3583,"Experienced in Node.js, CSS, JavaScript. Worked on Designed UI. 5 years of experience.",Web Developer,5,Senior
3584,"Experienced in JavaScript, CSS, React. Worked on Full-stack project. 0 years of experience.",Web Developer,0,Junior
3585,"Experienced in Node.js, React, JavaScript. Worked on Designed UI. 4 years of experience.",Web Developer,4,Senior
3586,"Experienced in Node.js, JavaScript, CSS. Worked on Designed UI. 3 years of experience.",Web Developer,3,Mid
3587,"Experienced in JavaScript, CSS, React. Worked on Created web app. 4 years of experience.",Web Developer,4,Senior
3588,"Experienced in Node.js, HTML, CSS. Worked on Full-stack project. 4 years of experience.",Web Developer,4,Senior
3589,"Experienced in HTML, Node.js, React. Worked on Created web app. 3 years of experience.",Web Developer,3,Mid
3590,"Experienced in CSS, HTML, Node.js. Worked on Created web app. 0 years of experience.",Web Developer,0,Junior
3591,"Experienced in CSS, Node.js, HTML. Worked on Designed UI. 2 years of experience.",Web Developer,2,Mid
3592,"Experienced in CSS, Node.js, HTML. Worked on Full-stack project. 3 years of experience.",Web Developer,3,Mid
3593,"Experienced in React, CSS, Node.js. Worked on Designed UI. 3 years of experience.",Web Developer,3,Mid
3594,"Experienced in CSS, HTML, React. Worked on Designed UI. 3 years of experience.",Web Developer,3,Mid
3595,"Experienced in JavaScript, CSS, React. Worked on Full-stack project. 0 years of experience.",Web Developer,0,Junior
3596,"Experienced in JavaScript, HTML, CSS. Worked on Full-stack project. 4 years of experience.",Web Developer,4,Senior
3597,"Experienced in JavaScript, HTML, React. Worked on Created web app. 1 years of experience.",Web Developer,1,Junior
3598,"Experienced in JavaScript, Node.js, HTML. Worked on Created web app. 0 years of experience.",Web Developer,0,Junior
3599,"Experienced in Node.js, JavaScript, HTML. Worked on Designed UI. 1 years of experience.",Web Developer,1,Junior
3600,"Experienced in HTML, CSS, Node.js. Worked on Designed UI. 4 years of experience.",Web Developer,4,Senior
3601,"Experienced in HTML, JavaScript, React. Worked on Created web app. 1 years of experience.",Web Developer,1,Junior
3602,"Experienced in HTML, Node.js, CSS. Worked on Designed UI. 4 years of experience.",Web Developer,4,Senior
3603,"Experienced in HTML, Node.js, React. Worked on Designed UI. 3 years of experience.",Web Developer,3,Mid
3604,"Experienced in CSS, React, Node.js. Worked on Designed UI. 0 years of experience.",Web Developer,0,Junior
3605,"Experienced in HTML, Node.js, JavaScript. Worked on Full-stack project. 3 years of experience.",Web Developer,3,Mid
3606,"Experienced in JavaScript, Node.js, React. Worked on Created web app. 0 years of experience.",Web Developer,0,Junior
3607,"Experienced in HTML, JavaScript, CSS. Worked on Created web app. 0 years of experience.",Web Developer,0,Junior
3608,"Experienced in JavaScript, CSS, HTML. Worked on Designed UI. 2 years of experience.",Web Developer,2,Mid
3609,"Experienced in CSS, React, Node.js. Worked on Created web app. 2 years of experience.",Web Developer,2,Mid
3610,"Experienced in HTML, JavaScript, Node.js. Worked on Designed UI. 4 years of experience.",Web Developer,4,Senior
3611,"Experienced in HTML, JavaScript, CSS. Worked on Designed UI. 5 years of experience.",Web Developer,5,Senior
3612,"Experienced in React, HTML, JavaScript. Worked on Created web app. 2 years of experience.",Web Developer,2,Mid
3613,"Experienced in JavaScript, React, HTML. Worked on Full-stack project. 0 years of experience.",Web Developer,0,Junior
3614,"Experienced in Node.js, JavaScript, HTML. Worked on Created web app. 4 years of experience.",Web Developer,4,Senior
3615,"Experienced in JavaScript, Node.js, HTML. Worked on Designed UI. 1 years of experience.",Web Developer,1,Junior
3616,"Experienced in HTML, Node.js, CSS. Worked on Full-stack project. 1 years of experience.",Web Developer,1,Junior
3617,"Experienced in Node.js, React, CSS. Worked on Full-stack project. 3 years of experience.",Web Developer,3,Mid
3618,"Experienced in CSS, React, HTML. Worked on Designed UI. 0 years of experience.",Web Developer,0,Junior
3619,"Experienced in JavaScript, Node.js, CSS. Worked on Created web app. 5 years of experience.",Web Developer,5,Senior
3620,"Experienced in JavaScript, CSS, HTML. Worked on Created web app. 0 years of experience.",Web Developer,0,Junior
3621,"Experienced in CSS, JavaScript, React. Worked on Designed UI. 5 years of experience.",Web Developer,5,Senior
3622,"Experienced in HTML, React, JavaScript. Worked on Designed UI. 1 years of experience.",Web Developer,1,Junior
3623,"Experienced in CSS, React, JavaScript. Worked on Designed UI. 2 years of experience.",Web Developer,2,Mid
3624,"Experienced in CSS, React, JavaScript. Worked on Designed UI. 1 years of experience.",Web Developer,1,Junior
3625,"Experienced in HTML, CSS, JavaScript. Worked on Designed UI. 2 years of experience.",Web Developer,2,Mid
3626,"Experienced in HTML, JavaScript, Node.js. Worked on Created web app. 1 years of experience.",Web Developer,1,Junior
3627,"Experienced in HTML, React, CSS. Worked on Full-stack project. 3 years of experience.",Web Developer,3,Mid
3628,"Experienced in CSS, HTML, React. Worked on Created web app. 1 years of experience.",Web Developer,1,Junior
3629,"Experienced in CSS, HTML, React. Worked on Full-stack project. 5 years of experience.",Web Developer,5,Senior
3630,"Experienced in Node.js, CSS, HTML. Worked on Designed UI. 3 years of experience.",Web Developer,3,Mid
3631,"Experienced in Node.js, JavaScript, CSS. Worked on Full-stack project. 2 years of experience.",Web Developer,2,Mid
3632,"Experienced in CSS, React, Node.js. Worked on Designed UI. 3 years of experience.",Web Developer,3,Mid
3633,"Experienced in CSS, HTML, React. Worked on Designed UI. 3 years of experience.",Web Developer,3,Mid
3634,"Experienced in CSS, HTML, JavaScript. Worked on Designed UI. 2 years of experience.",Web Developer,2,Mid
3635,"Experienced in Node.js, CSS, React. Worked on Created web app. 1 years of experience.",Web Developer,1,Junior
3636,"Experienced in HTML, Node.js, CSS. Worked on Full-stack project. 2 years of experience.",Web Developer,2,Mid
3637,"Experienced in CSS, HTML, JavaScript. Worked on Full-stack project. 0 years of experience.",Web Developer,0,Junior
3638,"Experienced in CSS, React, HTML. Worked on Full-stack project. 0 years of experience.",Web Developer,0,Junior
3639,"Experienced in CSS, React, Node.js. Worked on Created web app. 5 years of experience.",Web Developer,5,Senior
3640,"Experienced in JavaScript, CSS, Node.js. Worked on Full-stack project. 0 years of experience.",Web Developer,0,Junior
3641,"Experienced in Node.js, HTML, CSS. Worked on Designed UI. 1 years of experience.",Web Developer,1,Junior
3642,"Experienced in React, JavaScript, Node.js. Worked on Designed UI. 2 years of experience.",Web Developer,2,Mid
3643,"Experienced in HTML, CSS, JavaScript. Worked on Full-stack project. 0 years of experience.",Web Developer,0,Junior
3644,"Experienced in CSS, Node.js, JavaScript. Worked on Designed UI. 5 years of experience.",Web Developer,5,Senior
3645,"Experienced in Node.js, JavaScript, React. Worked on Created web app. 4 years of experience.",Web Developer,4,Senior
3646,"Experienced in Node.js, JavaScript, React. Worked on Full-stack project. 0 years of experience.",Web Developer,0,Junior
3647,"Experienced in JavaScript, CSS, React. Worked on Designed UI. 1 years of experience.",Web Developer,1,Junior
3648,"Experienced in JavaScript, CSS, Node.js. Worked on Created web app. 5 years of experience.",Web Developer,5,Senior
3649,"Experienced in Node.js, React, CSS. Worked on Designed UI. 4 years of experience.",Web Developer,4,Senior
3650,"Experienced in CSS, React, HTML. Worked on Created web app. 4 years of experience.",Web Developer,4,Senior
3651,"Experienced in HTML, CSS, Node.js. Worked on Designed UI. 4 years of experience.",Web Developer,4,Senior
3652,"Experienced in HTML, CSS, Node.js. Worked on Created web app. 0 years of experience.",Web Developer,0,Junior
3653,"Experienced in CSS, Node.js, React. Worked on Full-stack project. 3 years of experience.",Web Developer,3,Mid
3654,"Experienced in React, HTML, Node.js. Worked on Full-stack project. 3 years of experience.",Web Developer,3,Mid
